frame,tp,fp,fn,gt_count,det_count,avg_conf,inference_ms
266,9,4,11,20,13,0.5606979521421286,10.693734046071768
267,9,5,11,20,14,0.5531293834958758,10.551875922828913
268,9,2,10,19,11,0.602873447266492,10.427255183458328
269,9,1,11,20,10,0.6416148483753205,10.998161975294352
270,8,3,11,19,11,0.6010696562853727,11.646467726677656
271,9,4,10,19,13,0.5596422484287848,11.256275698542595
272,9,2,11,20,11,0.627575698223981,12.59404793381691
273,8,1,11,19,9,0.6888606746991476,9.619258344173431
274,8,2,11,19,10,0.655649408698082,11.82846399024129
275,8,4,12,20,12,0.58419602115949,10.949093848466873
276,8,4,12,20,12,0.5911115830143293,9.538541082292795
277,7,3,13,20,10,0.6209959357976913,10.631498880684376
278,8,2,12,20,10,0.6353333353996277,10.909788310527802
279,8,1,11,19,9,0.6644194887744056,11.279016267508268
280,8,2,10,18,10,0.6360531121492385,11.25610200688243
281,8,3,10,18,11,0.6098629913546822,12.050204910337925
282,8,3,9,17,11,0.6225963180715387,11.068818625062704
283,8,5,9,17,13,0.5375500390162835,12.132036034017801
284,9,2,8,17,11,0.5868289281021465,11.384897865355015
285,9,2,8,17,11,0.5881347710436041,10.856370907276869
286,8,2,9,17,10,0.6209910362958908,11.824679095298052
287,8,2,9,17,10,0.5779451549053192,11.28740282729268
288,9,3,8,17,12,0.5468480661511421,11.599395424127579
289,9,2,8,17,11,0.5852557664567773,12.369802687317133
290,10,2,8,18,12,0.5525464937090874,11.023505125194788
291,10,1,9,19,11,0.6095402159474113,10.494946036487818
292,9,2,9,18,11,0.5983667861331593,10.699472855776548
293,9,2,9,18,11,0.5833549309860576,11.58636575564742
294,9,2,9,18,11,0.6222186332399194,12.229457963258028
295,9,1,9,18,10,0.6265188783407212,10.781691875308752
296,8,2,10,18,10,0.646154347062111,11.89881470054388
297,8,3,9,17,11,0.6105445650490847,11.280120816081762
298,8,4,9,17,12,0.6220710997780164,13.724520336836576
299,8,3,9,17,11,0.6352211507883939,12.104250025004148
300,9,2,9,18,11,0.6388091959736564,11.287495959550142
301,8,3,10,18,11,0.6548151157119058,10.733150877058506
302,8,3,10,18,11,0.6465959034182809,11.13249221816659
303,9,4,9,18,13,0.6154535321088938,11.107387952506542
304,9,2,10,19,11,0.6641775071620941,11.833342257887125
305,10,4,9,19,14,0.6094113396746772,10.201063938438892
306,10,4,9,19,14,0.6336879730224609,11.14650396630168
307,10,3,9,19,13,0.6667978488481962,11.192769277840853
308,9,3,9,18,12,0.716839556892713,10.98406920209527
309,9,3,10,19,12,0.7100827371080717,11.088836006820202
310,9,3,10,19,12,0.7166139384110769,10.306450072675943
311,10,3,8,18,13,0.6783133905667525,10.561604984104633
312,10,3,8,18,13,0.6981473198303809,13.253698125481606
313,10,3,8,18,13,0.7129309521271632,8.684596046805382
314,10,3,8,18,13,0.720923139498784,8.469289634376764
315,10,6,7,17,16,0.6034953277558088,10.341576766222715
316,11,5,6,17,16,0.6321594528853893,11.223732959479094
317,11,4,6,17,15,0.6558287024497986,9.966344106942415
318,11,4,6,17,15,0.6403671721617381,10.526925791054964
319,11,5,6,17,16,0.6363001652061939,11.578204110264778
320,10,5,7,17,15,0.6334656735261281,12.276421301066875
321,10,6,7,17,16,0.6216584164649248,11.372094973921776
322,10,6,7,17,16,0.6230329386889935,9.758430067449808
323,10,5,6,16,15,0.6532697280248007,10.5896289460361
324,10,5,5,15,15,0.6403202255566914,11.860983911901712
325,10,4,5,15,14,0.6760844588279724,12.820183299481869
326,10,5,6,16,15,0.602248748143514,11.574556585401297
327,9,4,7,16,13,0.6575636473985819,10.257904883474112
328,9,4,7,16,13,0.6105600847647741,10.656234342604876
329,8,7,8,16,15,0.5584908207257588,13.022002764046192
330,8,8,7,15,16,0.5103056896477938,13.338228221982718
331,8,6,8,16,14,0.5747122317552567,10.66820090636611
332,8,9,8,16,17,0.5405304782530841,10.667398106306791
333,8,6,8,16,14,0.5929272813456399,10.575507301837206
334,7,7,9,16,14,0.5816734369312014,11.713917832821608
335,8,5,9,17,13,0.6117834196640894,12.42127688601613
336,8,8,9,17,16,0.5389654692262411,11.611641850322485
337,6,7,8,14,13,0.6034415364265442,10.092308279126883
338,6,7,9,15,13,0.610384647662823,10.752179194241762
339,6,8,8,14,14,0.5391175448894501,11.949625797569752
340,5,7,9,14,12,0.5821289295951525,12.311236001551151
341,5,7,9,14,12,0.5950339436531067,11.316789779812098
342,6,7,8,14,13,0.5547239917975205,11.669180821627378
343,6,6,9,15,12,0.5657822340726852,10.93787420541048
344,6,9,9,15,15,0.506747035185496,10.99738897755742
345,5,7,10,15,12,0.5507628122965494,11.432119645178318
346,4,6,11,15,10,0.6140610635280609,10.439488105475903
347,5,7,10,15,12,0.559583862622579,10.011557023972273
348,5,6,10,15,11,0.6075207753614946,12.825672049075365
349,5,6,10,15,11,0.5921590544960715,8.635058999061584
350,5,7,10,15,12,0.5863974938790003,8.739136159420013
351,5,7,9,14,12,0.5870684534311295,10.828465688973665
352,6,8,8,14,14,0.5774865831647601,11.742037255316973
353,6,7,9,15,13,0.6298136550646561,11.753365397453308
354,6,7,9,15,13,0.6278445766522334,11.028188280761242
355,6,7,8,14,13,0.6498549695198352,11.539963074028492
356,6,8,7,13,14,0.6212706310408456,10.932983364909887
357,6,6,6,12,12,0.6636489157875379,11.780093889683485
358,6,8,6,12,14,0.6130261101893016,11.522704735398293
359,6,8,6,12,14,0.5936060547828674,10.679360944777727
360,5,8,6,11,13,0.5904347392228934,11.700063943862915
361,6,7,5,11,13,0.6016686810896947,11.795436032116413
362,6,7,5,11,13,0.6035834734256451,11.79856201633811
363,6,5,5,11,11,0.6657698046077382,11.69673167169094
364,6,6,5,11,12,0.6494660948713621,10.908691212534904
365,6,6,4,10,12,0.6205535630385081,11.733831837773323
366,7,5,3,10,12,0.613755943874518,12.6017308793962
367,6,6,4,10,12,0.6260552754004797,12.119796127080917
368,7,5,3,10,12,0.6182176917791367,11.55846007168293
369,6,6,4,10,12,0.5966960340738297,10.641288943588734
370,6,7,3,9,13,0.5820366625602429,9.215508121997118
371,6,8,3,9,14,0.5774688614266259,10.88645402342081
372,6,10,3,9,16,0.5461774915456772,10.277416091412306
373,7,7,3,10,14,0.5712487357003349,9.358588140457869
374,6,5,4,10,11,0.6603211191567507,11.758869979530573
375,6,6,5,11,12,0.6168670654296875,11.627126950770617
376,6,4,5,11,10,0.6729726254940033,10.774520225822926
377,7,4,4,11,11,0.6442944434556094,10.692942887544632
378,7,4,3,10,11,0.647057367996736,12.18118891119957
379,8,5,2,10,13,0.601475341961934,12.094920966774225
380,8,5,2,10,13,0.5922745168209076,9.524079039692879
381,8,2,2,10,10,0.6872319579124451,9.566203691065311
382,8,4,4,12,12,0.6262573599815369,13.165677897632122
383,7,4,5,12,11,0.6299863891168074,10.022810194641352
384,7,4,4,11,11,0.6189923638647253,10.438457131385803
385,8,4,3,11,12,0.6092281639575958,10.752270929515362
386,8,5,3,11,13,0.5850699314704308,11.628108099102974
387,8,5,3,11,13,0.6000791192054749,11.10744010657072
388,8,5,2,10,13,0.5942728060942429,10.664959903806448
389,8,4,1,9,12,0.6216086645921072,11.882116086781025
390,8,3,1,9,11,0.6363538584925912,13.069870881736279
391,7,4,3,10,11,0.604661150412126,12.224612757563591
392,7,4,3,10,11,0.6146873371167616,11.269283015280962
393,7,6,4,11,13,0.5922420896016635,10.813388042151928
394,7,4,3,10,11,0.6530790383165533,12.155144941061735
395,7,5,3,10,12,0.6233578622341156,13.079395052045584
396,7,4,4,11,11,0.6590369452129711,11.575022246688604
397,7,3,4,11,10,0.7082515001296997,11.881807819008827
398,7,3,5,12,10,0.718759098649025,10.288370307534933
399,7,4,4,11,11,0.6574312719431791,11.093902867287397
400,7,3,3,10,10,0.6999852806329727,11.036148760467768
401,7,3,3,10,10,0.692496994137764,8.78541124984622
402,7,2,3,10,9,0.7489210996362898,10.58589480817318
