frame,tp,fp,fn,gt_count,det_count,avg_conf,inference_ms
213,8,3,5,13,11,0.6655081320892681,10.290252976119518
214,8,3,6,14,11,0.6773057796738364,10.494090151041746
215,8,4,6,14,12,0.6317175899942716,9.589636232703924
216,8,3,6,14,11,0.6814662651582197,12.48716888949275
217,9,3,5,14,12,0.6462573856115341,15.252611134201288
218,10,3,4,14,13,0.588102604334171,11.341300327330828
219,10,2,4,14,12,0.61220699797074,10.34415140748024
220,10,2,4,14,12,0.6129811132947603,9.550249204039574
221,11,1,5,16,12,0.6255343556404114,10.898018721491098
222,11,2,6,17,13,0.5869768170210031,13.756829779595137
223,11,1,6,17,12,0.6223878736297289,13.187428005039692
224,11,1,6,17,12,0.640693706770738,10.399701073765755
225,10,2,7,17,12,0.6266539717713991,9.360111318528652
226,9,1,9,18,10,0.6884476125240326,13.390015810728073
227,9,1,9,18,10,0.6676823258399963,14.362836256623268
228,7,3,9,16,10,0.6565538614988327,10.40230318903923
229,8,3,8,16,11,0.6147982586513866,10.377620346844196
230,6,4,8,14,10,0.6557560563087463,9.543080814182758
231,6,7,8,14,13,0.5848050851088303,14.58146795630455
232,7,9,7,14,16,0.5082443840801716,13.208843301981688
233,8,7,7,15,15,0.5256965140501658,10.318547021597624
234,8,6,7,15,14,0.5567223812852587,10.537547990679741
235,8,5,7,15,13,0.589699754348168,11.907189153134823
236,8,6,7,15,14,0.5614943632057735,10.415912140160799
237,7,4,9,16,11,0.6394985751672224,10.831417050212622
238,7,3,10,17,10,0.6672909945249558,10.197164956480265
239,7,2,10,17,9,0.7094474401738908,10.315677616745234
240,8,3,10,18,11,0.6233157840642062,9.82854189351201
241,9,4,10,19,13,0.5663245228620676,11.352248955518007
242,10,2,7,17,12,0.591187392671903,12.584134936332703
243,10,5,6,16,15,0.5522792319456736,9.966789279133081
244,8,4,9,17,12,0.5845122287670771,11.97685906663537
245,9,5,9,18,14,0.5523178960595813,10.558238718658686
246,9,4,9,18,13,0.6062695475725027,10.435846168547869
247,9,4,9,18,13,0.5965095208241389,9.14638489484787
248,8,4,10,18,12,0.573273204267025,10.130412876605988
249,7,4,11,18,11,0.5951275364919142,10.371883865445852
250,8,5,11,19,13,0.5957452952861786,9.933452121913433
251,9,5,10,19,14,0.6091204179184777,10.885706171393394
252,8,6,9,17,14,0.5696356126240322,10.36049285903573
253,8,3,10,18,11,0.6460388655012305,9.090642910450697
254,9,3,8,17,12,0.6006283337871233,10.8566265553236
255,10,4,8,18,14,0.5510105043649673,10.4810013435781
256,9,3,9,18,12,0.6046513840556145,9.974706918001175
257,10,3,8,18,13,0.6020010113716125,10.544324293732643
258,10,3,8,18,13,0.5880254209041595,9.257038123905659
259,10,3,9,19,13,0.5845441290965447,11.100919917225838
260,8,4,11,19,12,0.5891302252809206,12.015376705676317
261,9,3,9,18,12,0.5853965828816096,10.764190927147865
262,9,2,9,18,11,0.6018049202182076,10.588725097477436
263,11,1,8,19,12,0.5706641698877016,10.201365686953068
